,timestamp,wind_speed,active_power
18200,2023-02-10 03:00:00,3.137537062166069,0.07950465687016274
22856,2023-10-23 05:00:00,3.137550237437778,0.08232861124454594
631,2020-07-29 02:00:00,3.13831,0.0809083593049384
14643,2022-08-30 15:00:00,3.139306670738597,0.04042701161923212
17982,2023-01-31 17:00:00,3.139616801188462,0.06602760323466508
8006,2021-06-29 01:00:00,3.14198,0.1132249459505286
21289,2023-07-14 07:00:00,3.141987104554839,0.07351973731258345
15297,2022-10-06 10:00:00,3.143126143857693,0.0534018939656456
6375,2021-04-13 02:00:00,3.14326,0.1064861935252138
21375,2023-07-17 21:00:00,3.143359994876666,0.07326303085019154
23045,2023-10-31 08:00:00,3.143636340445454,0.05418932075311379
17064,2022-12-23 16:00:00,3.14375684135965,0.06187653668783763
6923,2021-05-06 09:00:00,3.14379,0.08905097729712302
17159,2022-12-27 16:00:00,3.144633124089091,0.08290216916459076
10340,2021-10-28 15:00:00,3.14577,0.08740788947898051
6740,2021-04-28 14:00:00,3.14615,0.1011396091599916
1016,2020-08-15 07:00:00,3.14644,0.1132496589930155
9773,2021-09-23 15:00:00,3.14693,0.0797761724518074
7529,2021-06-06 09:00:00,3.14701,0.09564606456878097
10346,2021-10-28 22:00:00,3.14824,0.1280173494150754
11227,2022-01-26 21:00:00,3.14855,0.07425593777471096
8918,2021-08-17 07:00:00,3.14866,0.1041315348370665
18826,2023-03-08 18:00:00,3.148694093634147,0.09666385627120669
5124,2021-02-18 15:00:00,3.14888,0.0969968794711123
20603,2023-05-29 12:00:00,3.148899544611111,0.07862307085929002
14969,2022-09-21 14:00:00,3.149440030958927,0.06538778028008194
19834,2023-04-23 15:00:00,3.149693340056249,0.07028646329107442
15463,2022-10-14 13:00:00,3.149743980165001,0.07648315441659688
16150,2022-11-14 19:00:00,3.150997171801667,0.07421676249775307
23228,2023-11-11 11:00:00,3.151290421906521,0.07110855000123124
10436,2021-11-03 07:00:00,3.1513,0.07892357248601102
2438,2020-10-22 12:00:00,3.15133,0.1044686207365872
13561,2022-07-12 04:00:00,3.151983270450979,0.05327266104640411
4790,2021-02-04 15:00:00,3.15234,0.07474113717553615
6190,2021-04-05 07:00:00,3.15253,0.1564997898956388
15440,2022-10-12 20:00:00,3.153268138574074,0.1330894879044776
16929,2022-12-17 23:00:00,3.153287398615254,0.05329218989448369
9581,2021-09-15 14:00:00,3.15422,0.1170856174478247
