dateTime,day T,night T,precipitation,pressure,huminity,wind,50Hertz,Amprion,TenneTTSO,TransnetBW,forecast
2019-10-23 04:45:00,17,7,1,761,63,3,30,41,45.5,21.75,0.0
2019-10-23 05:00:00,17,7,1,761,63,3,32,41,42.62,20.0,0.0
2019-10-23 05:15:00,17,7,1,761,63,3,31,50,42.73,24.89,0.0
2019-10-23 05:30:00,17,7,1,761,63,3,30,59,40.44,23.2,0.0
2019-10-23 05:45:00,17,7,1,761,63,3,33,66,39.14,24.25,0.0
2019-10-23 06:00:00,17,7,1,761,63,3,33,68,36.62,26.57,0.0
2019-10-23 06:15:00,17,7,1,761,63,3,31,71,38.79,24.0,0.0
2019-10-23 06:30:00,17,7,1,761,63,3,32,78,42.45,26.34,0.0
2019-10-23 06:45:00,17,7,1,761,63,3,33,84,40.3,27.89,0.0
2019-10-23 07:00:00,17,7,1,761,63,3,32,74,37.83,26.25,0.0
2019-10-23 07:15:00,17,7,1,761,63,3,33,72,39.19,24.0,0.0
2019-10-23 07:30:00,17,7,1,761,63,3,31,67,40.86,20.89,0.0
2019-10-23 07:45:00,17,7,1,761,63,3,31,69,42.75,22.22,0.0
2019-10-23 08:00:00,17,7,1,761,63,3,24,67,43.9,22.22,0.0
2019-10-23 08:15:00,17,7,1,761,63,3,22,66,46.03,24.34,0.0
2019-10-23 08:30:00,17,7,1,761,63,3,20,66,45.24,24.2,0.0
2019-10-23 08:45:00,17,7,1,761,63,3,16,63,44.91,27.71,0.0
2019-10-23 09:00:00,17,7,1,761,63,3,15,63,49.57,26.0,0.0
2019-10-23 09:15:00,17,7,1,761,63,3,18,71,49.15,22.0,0.0
2019-10-23 09:30:00,17,7,1,761,63,3,16,76,48.56,19.5,0.0
2019-10-23 09:45:00,17,7,1,761,63,3,15,85,43.88,20.34,0.0
2019-10-23 10:00:00,17,7,1,761,63,3,18,75,39.22,19.5,0.0
2019-10-23 10:15:00,17,7,1,761,63,3,21,73,37.11,20.89,0.0
2019-10-23 10:30:00,17,7,1,761,63,3,20,64,37.86,18.34,0.0
2019-10-23 10:45:00,17,7,1,761,63,3,21,67,40.94,17.34,0.0
2019-10-23 11:00:00,17,7,1,761,63,3,20,73,42.54,17.11,0.0
2019-10-23 11:15:00,17,7,1,761,63,3,21,72,41.57,16.11,0.0
2019-10-23 11:30:00,17,7,1,761,63,3,21,72,42.47,14.56,0.0
2019-10-23 11:45:00,17,7,1,761,63,3,25,79,41.51,14.34,0.0
2019-10-23 12:00:00,17,7,1,761,63,3,23,72,41.66,13.56,0.0
2019-10-23 12:15:00,17,7,1,761,63,3,24,69,42.69,15.89,0.0
2019-10-23 12:30:00,17,7,1,761,63,3,21,73,43.18,14.78,0.0
2019-10-23 12:45:00,17,7,1,761,63,3,21,79,43.99,14.78,0.0
2019-10-23 13:00:00,17,7,1,761,63,3,26,86,46.0,15.78,0.0
2019-10-23 13:15:00,17,7,1,761,63,3,30,94,47.94,17.34,0.0
2019-10-23 13:30:00,17,7,1,761,63,3,32,80,46.6,16.56,0.0
2019-10-23 13:45:00,17,7,1,761,63,3,30,79,43.97,16.78,0.0
2019-10-23 14:00:00,17,7,1,761,63,3,30,76,43.72,16.78,0.0
2019-10-23 14:15:00,17,7,1,761,63,3,28,71,41.68,12.4,0.0
2019-10-23 14:30:00,17,7,1,761,63,3,30,63,41.82,16.0,0.0
2019-10-23 14:45:00,17,7,1,761,63,3,32,64,42.43,16.34,0.0
2019-10-23 15:00:00,17,7,1,761,63,3,36,62,43.09,17.0,0.0
2019-10-23 15:15:00,17,7,1,761,63,3,37,64,46.35,19.0,0.0
2019-10-23 15:30:00,17,7,1,761,63,3,41,62,52.38,19.66,0.0
2019-10-23 15:45:00,17,7,1,761,63,3,49,64,58.58,26.11,0.0
2019-10-23 16:00:00,17,7,1,761,63,3,55,72,64.39,26.56,0.0
2019-10-23 16:15:00,17,7,1,761,63,3,59,84,72.84,29.34,0.0
2019-10-23 16:30:00,17,7,1,761,63,3,66,94,84.24,29.56,0.0
2019-10-23 16:45:00,17,7,1,761,63,3,74,103,92.41,27.5,0.0
2019-10-23 17:00:00,17,7,1,761,63,3,81,110,99.25,33.14,0.0
2019-10-23 17:15:00,17,7,1,761,63,3,81,116,104.85,33.66,0.0
2019-10-23 17:30:00,17,7,1,761,63,3,81,115,114.66,33.45,0.0
2019-10-23 17:45:00,17,7,1,761,63,3,90,114,127.8,38.0,0.0
2019-10-23 18:00:00,17,7,1,761,63,3,94,106,135.76,37.45,0.0
2019-10-23 18:15:00,17,7,1,761,63,3,94,110,136.97,38.22,0.0
2019-10-23 18:30:00,17,7,1,761,63,3,94,112,140.14,34.56,0.0
2019-10-23 18:45:00,17,7,1,761,63,3,93,114,139.25,39.22,0.0
2019-10-23 19:00:00,17,7,1,761,63,3,97,116,151.34,41.6,0.0
2019-10-23 19:15:00,17,7,1,761,63,3,99,113,155.77,39.45,0.0
2019-10-23 19:30:00,17,7,1,761,63,3,100,108,154.35,40.22,0.0
2019-10-23 19:45:00,17,7,1,761,63,3,95,111,152.63,38.66,0.0
2019-10-23 20:00:00,17,7,1,761,63,3,99,102,151.6,37.66,0.0
2019-10-23 20:15:00,17,7,1,761,63,3,95,102,152.64,36.89,0.0
2019-10-23 20:30:00,17,7,1,761,63,3,94,92,155.74,32.78,0.0
2019-10-23 20:45:00,17,7,1,761,63,3,95,91,153.28,33.56,0.0
2019-10-23 21:00:00,17,7,1,761,63,3,97,105,153.1,32.56,0.0
2019-10-23 21:15:00,17,7,1,761,63,3,95,86,152.98,29.22,0.0
2019-10-23 21:30:00,17,7,1,761,63,3,91,81,144.17,25.0,0.0
2019-10-23 21:45:00,17,7,1,761,63,3,93,79,132.19,26.5,0.0
2019-10-23 22:00:00,17,7,1,761,63,3,97,80,124.6,22.11,0.0
2019-10-23 22:15:00,17,7,1,761,63,3,94,76,126.09,24.45,0.0
2019-10-23 22:30:00,17,7,1,761,63,3,93,74,127.85,23.66,0.0
2019-10-23 22:45:00,17,7,1,761,63,3,92,72,126.4,26.0,0.0
2019-10-23 23:00:00,17,7,1,761,63,3,88,70,122.64,26.0,0.0
2019-10-23 23:15:00,17,7,1,761,63,3,85,63,117.14,22.11,0.0
2019-10-23 23:30:00,17,7,1,761,63,3,82,55,110.74,24.45,0.0
2019-10-23 23:45:00,17,7,1,761,63,3,82,54,109.92,24.45,0.0
2019-10-24 00:00:00,19,10,1,752,63,2,78,54,105.85,19.78,0.0
2019-10-24 00:15:00,19,10,1,752,63,2,75,50,101.1,17.45,0.0
2019-10-24 00:30:00,19,10,1,752,63,2,69,48,97.65,17.45,0.0
2019-10-24 00:45:00,19,10,1,752,63,2,62,44,92.82,18.78,0.0
2019-10-24 01:00:00,19,10,1,752,63,2,58,44,90.76,18.78,0.0
2019-10-24 01:15:00,19,10,1,752,63,2,59,44,87.14,19.56,0.0
2019-10-24 01:30:00,19,10,1,752,63,2,60,45,82.18,18.25,0.0
2019-10-24 01:45:00,19,10,1,752,63,2,63,46,81.55,19.0,0.0
2019-10-24 02:00:00,19,10,1,752,63,2,65,46,80.42,18.0,0.0
2019-10-24 02:15:00,19,10,1,752,63,2,63,43,77.17,18.8,0.0
2019-10-24 02:30:00,19,10,1,752,63,2,65,42,76.5,14.0,0.0
2019-10-24 02:45:00,19,10,1,752,63,2,64,44,77.45,13.6,0.0
2019-10-24 03:00:00,19,10,1,752,63,2,68,47,70.69,16.0,0.0
2019-10-24 03:15:00,19,10,1,752,63,2,71,48,64.26,18.34,0.0
2019-10-24 03:30:00,19,10,1,752,63,2,77,43,62.43,17.34,0.0
2019-10-24 03:45:00,19,10,1,752,63,2,77,46,65.1,17.0,0.0
2019-10-24 04:00:00,19,10,1,752,63,2,72,58,62.1,19.0,0.0
2019-10-24 04:15:00,19,10,1,752,63,2,79,66,62.32,25.66,0.0
2019-10-24 04:30:00,19,10,1,752,63,2,82,65,70.27,22.34,0.0
2019-10-24 04:45:00,19,10,1,752,63,2,78,62,77.19,19.0,0.0
2019-10-24 05:00:00,19,10,1,752,63,2,76,64,82.75,21.11,0.0
2019-10-24 05:15:00,19,10,1,752,63,2,78,74,87.24,20.34,0.0
2019-10-24 05:30:00,19,10,1,752,63,2,79,72,90.76,20.25,0.0
2019-10-24 05:45:00,19,10,1,752,63,2,80,65,89.27,19.43,0.0
2019-10-24 06:00:00,19,10,1,752,63,2,84,66,91.08,19.34,0.0
2019-10-24 06:15:00,19,10,1,752,63,2,83,64,92.29,9.8,0.0
2019-10-24 06:30:00,19,10,1,752,63,2,79,66,95.13,11.66,0.0
2019-10-24 06:45:00,19,10,1,752,63,2,81,61,95.78,12.45,0.0
2019-10-24 07:00:00,19,10,1,752,63,2,85,57,93.84,13.22,0.0
2019-10-24 07:15:00,19,10,1,752,63,2,81,53,86.78,11.34,0.0
2019-10-24 07:30:00,19,10,1,752,63,2,85,48,83.47,6.34,0.0
2019-10-24 07:45:00,19,10,1,752,63,2,86,51,81.37,3.78,0.0
2019-10-24 08:00:00,19,10,1,752,63,2,79,51,72.44,2.0,0.0
2019-10-24 08:15:00,19,10,1,752,63,2,78,44,62.85,1.78,0.0
2019-10-24 08:30:00,19,10,1,752,63,2,77,39,58.6,2.34,0.0
2019-10-24 08:45:00,19,10,1,752,63,2,71,36,54.35,2.25,0.0
2019-10-24 09:00:00,19,10,1,752,63,2,70,33,50.46,1.43,0.0
2019-10-24 09:15:00,19,10,1,752,63,2,63,37,49.3,1.89,0.0
2019-10-24 09:30:00,19,10,1,752,63,2,59,42,49.66,1.0,0.0
2019-10-24 09:45:00,19,10,1,752,63,2,57,42,52.59,1.0,0.0
2019-10-24 10:00:00,19,10,1,752,63,2,59,45,52.06,1.0,0.0
2019-10-24 10:15:00,19,10,1,752,63,2,57,44,58.61,1.78,0.0
2019-10-24 10:30:00,19,10,1,752,63,2,56,51,60.63,2.56,0.0
2019-10-24 10:45:00,19,10,1,752,63,2,53,53,59.69,1.75,0.0
2019-10-24 11:00:00,19,10,1,752,63,2,52,57,62.07,2.56,0.0
2019-10-24 11:15:00,19,10,1,752,63,2,52,52,66.02,4.34,0.0
2019-10-24 11:30:00,19,10,1,752,63,2,56,46,69.12,5.89,0.0
2019-10-24 11:45:00,19,10,1,752,63,2,49,47,67.03,4.34,0.0
2019-10-24 12:00:00,19,10,1,752,63,2,52,55,67.31,11.56,0.0
2019-10-24 12:15:00,19,10,1,752,63,2,53,55,72.85,10.78,0.0
2019-10-24 12:30:00,19,10,1,752,63,2,60,63,71.53,10.75,0.0
2019-10-24 12:45:00,19,10,1,752,63,2,64,65,67.2,14.29,0.0
2019-10-24 13:00:00,19,10,1,752,63,2,66,66,62.97,10.66,0.0
2019-10-24 13:15:00,19,10,1,752,63,2,65,71,57.36,10.6,0.0
2019-10-24 13:30:00,19,10,1,752,63,2,66,81,51.37,11.0,0.0
2019-10-24 13:45:00,19,10,1,752,63,2,69,87,50.41,8.75,0.0
2019-10-24 14:00:00,19,10,1,752,63,2,62,102,47.15,9.86,0.0
2019-10-24 14:15:00,19,10,1,752,63,2,58,107,47.25,8.66,0.0
2019-10-24 14:30:00,19,10,1,752,63,2,51,103,47.54,7.89,0.0
2019-10-24 14:45:00,19,10,1,752,63,2,46,107,50.16,7.25,0.0
2019-10-24 15:00:00,19,10,1,752,63,2,44,102,54.73,7.43,0.0
2019-10-24 15:15:00,19,10,1,752,63,2,45,105,60.89,7.89,0.0
2019-10-24 15:30:00,19,10,1,752,63,2,45,107,68.74,10.45,0.0
2019-10-24 15:45:00,19,10,1,752,63,2,46,118,78.76,11.22,0.0
2019-10-24 16:00:00,19,10,1,752,63,2,46,131,90.94,11.22,0.0
2019-10-24 16:15:00,19,10,1,752,63,2,49,133,105.89,9.66,0.0
2019-10-24 16:30:00,19,10,1,752,63,2,50,133,119.06,11.0,0.0
2019-10-24 16:45:00,19,10,1,752,63,2,53,150,125.12,9.29,0.0
2019-10-24 17:00:00,19,10,1,752,63,2,58,153,131.51,10.0,0.0
2019-10-24 17:15:00,19,10,1,752,63,2,66,162,139.02,12.56,0.0
2019-10-24 17:30:00,19,10,1,752,63,2,80,165,139.8,10.0,0.0
2019-10-24 17:45:00,19,10,1,752,63,2,88,167,141.19,10.66,0.0
2019-10-24 18:00:00,19,10,1,752,63,2,94,170,143.59,11.0,0.0
2019-10-24 18:15:00,19,10,1,752,63,2,103,175,148.75,8.11,0.0
2019-10-24 18:30:00,19,10,1,752,63,2,101,172,152.25,14.0,0.0
2019-10-24 18:45:00,19,10,1,752,63,2,97,180,155.06,16.5,0.0
2019-10-24 19:00:00,19,10,1,752,63,2,107,184,161.32,15.22,0.0
2019-10-24 19:15:00,19,10,1,752,63,2,116,187,174.18,24.22,0.0
2019-10-24 19:30:00,19,10,1,752,63,2,114,193,186.13,24.66,0.0
2019-10-24 19:45:00,19,10,1,752,63,2,117,196,197.88,26.66,0.0
2019-10-24 20:00:00,19,10,1,752,63,2,125,184,200.99,27.89,0.0
2019-10-24 20:15:00,19,10,1,752,63,2,120,187,208.18,28.11,0.0
2019-10-24 20:30:00,19,10,1,752,63,2,125,192,216.47,28.11,0.0
2019-10-24 20:45:00,19,10,1,752,63,2,125,190,217.99,30.5,0.0
2019-10-24 21:00:00,19,10,1,752,63,2,124,187,224.06,35.57,0.0
2019-10-24 21:15:00,19,10,1,752,63,2,115,180,234.35,40.45,0.0
2019-10-24 21:30:00,19,10,1,752,63,2,117,164,246.43,33.0,0.0
2019-10-24 21:45:00,19,10,1,752,63,2,123,154,255.09,36.11,0.0
2019-10-24 22:00:00,19,10,1,752,63,2,127,151,262.47,32.57,0.0
2019-10-24 22:15:00,19,10,1,752,63,2,126,147,270.85,30.34,0.0
2019-10-24 22:30:00,19,10,1,752,63,2,123,142,267.52,32.4,0.0
2019-10-24 22:45:00,19,10,1,752,63,2,128,149,264.9,34.43,0.0
2019-10-24 23:00:00,19,10,1,752,63,2,138,151,254.7,33.0,0.0
2019-10-24 23:15:00,19,10,1,752,63,2,150,152,251.2,32.22,0.0
2019-10-24 23:30:00,19,10,1,752,63,2,154,159,242.72,36.34,0.0
2019-10-24 23:45:00,19,10,1,752,63,2,163,158,246.32,40.22,0.0
2019-10-25 00:00:00,17,11,2,761,65,5,163,151,243.18,35.0,0.0
2019-10-25 00:15:00,17,11,2,761,65,5,167,149,232.05,31.75,0.0
2019-10-25 00:30:00,17,11,2,761,65,5,169,148,231.12,35.56,0.0
2019-10-25 00:45:00,17,11,2,761,65,5,167,145,223.23,31.66,0.0
2019-10-25 01:00:00,17,11,2,761,65,5,162,144,221.04,30.11,0.0
2019-10-25 01:15:00,17,11,2,761,65,5,153,154,212.54,27.78,0.0
2019-10-25 01:30:00,17,11,2,761,65,5,140,153,211.27,30.89,0.0
2019-10-25 01:45:00,17,11,2,761,65,5,144,155,205.35,33.22,0.0
2019-10-25 02:00:00,17,11,2,761,65,5,140,150,202.08,34.22,0.0
2019-10-25 02:15:00,17,11,2,761,65,5,131,148,205.53,36.34,0.0
2019-10-25 02:30:00,17,11,2,761,65,5,129,150,200.26,35.0,0.0
2019-10-25 02:45:00,17,11,2,761,65,5,130,164,202.04,32.66,0.0
2019-10-25 03:00:00,17,11,2,761,65,5,127,157,203.75,37.34,0.0
2019-10-25 03:15:00,17,11,2,761,65,5,130,148,201.44,37.34,0.0
2019-10-25 03:30:00,17,11,2,761,65,5,130,141,195.67,34.75,0.0
2019-10-25 03:45:00,17,11,2,761,65,5,127,132,201.75,36.89,0.0
2019-10-25 04:00:00,17,11,2,761,65,5,131,126,215.73,36.11,0.0
2019-10-25 04:15:00,17,11,2,761,65,5,134,125,222.38,31.0,0.0
2019-10-25 04:30:00,17,11,2,761,65,5,143,126,224.25,32.5,0.0
2019-10-25 04:45:00,17,11,2,761,65,5,137,121,236.11,31.0,0.0
2019-10-25 05:00:00,17,11,2,761,65,5,141,119,241.15,29.45,0.0
2019-10-25 05:15:00,17,11,2,761,65,5,153,120,242.38,30.34,0.0
2019-10-25 05:30:00,17,11,2,761,65,5,158,122,238.61,32.5,0.0
2019-10-25 05:45:00,17,11,2,761,65,5,168,124,237.72,30.34,0.0
2019-10-25 06:00:00,17,11,2,761,65,5,173,126,237.59,29.0,0.0
2019-10-25 06:15:00,17,11,2,761,65,5,167,128,227.4,34.89,0.0
2019-10-25 06:30:00,17,11,2,761,65,5,177,123,223.48,34.66,0.0
2019-10-25 06:45:00,17,11,2,761,65,5,182,118,221.94,31.11,0.0
2019-10-25 07:00:00,17,11,2,761,65,5,190,112,222.37,27.75,0.0
2019-10-25 07:15:00,17,11,2,761,65,5,187,111,220.81,26.71,0.0
2019-10-25 07:30:00,17,11,2,761,65,5,183,112,215.61,23.45,0.0
2019-10-25 07:45:00,17,11,2,761,65,5,177,113,214.33,20.66,0.0
2019-10-25 08:00:00,17,11,2,761,65,5,180,113,215.95,18.89,0.0
2019-10-25 08:15:00,17,11,2,761,65,5,178,113,219.14,19.45,0.0
2019-10-25 08:30:00,17,11,2,761,65,5,187,116,220.49,21.66,0.0
2019-10-25 08:45:00,17,11,2,761,65,5,209,115,225.74,18.45,0.0
2019-10-25 09:00:00,17,11,2,761,65,5,220,120,230.49,15.11,0.0
2019-10-25 09:15:00,17,11,2,761,65,5,239,129,236.04,11.78,0.0
2019-10-25 09:30:00,17,11,2,761,65,5,251,139,238.16,12.45,0.0
2019-10-25 09:45:00,17,11,2,761,65,5,265,144,249.58,14.34,0.0
2019-10-25 10:00:00,17,11,2,761,65,5,264,162,253.27,15.2,0.0
2019-10-25 10:15:00,17,11,2,761,65,5,260,172,256.13,13.5,0.0
2019-10-25 10:30:00,17,11,2,761,65,5,255,173,254.05,12.66,0.0
2019-10-25 10:45:00,17,11,2,761,65,5,255,178,262.57,11.22,0.0
2019-10-25 11:00:00,17,11,2,761,65,5,254,182,267.94,12.43,0.0
2019-10-25 11:15:00,17,11,2,761,65,5,240,189,270.42,9.22,0.0
2019-10-25 11:30:00,17,11,2,761,65,5,228,196,269.84,13.11,0.0
2019-10-25 11:45:00,17,11,2,761,65,5,225,190,263.05,9.0,0.0
2019-10-25 12:00:00,17,11,2,761,65,5,211,188,244.35,10.14,0.0
2019-10-25 12:15:00,17,11,2,761,65,5,197,181,245.57,8.5,0.0
2019-10-25 12:30:00,17,11,2,761,65,5,191,171,242.88,9.0,0.0
2019-10-25 12:45:00,17,11,2,761,65,5,179,160,232.17,8.34,0.0
2019-10-25 13:00:00,17,11,2,761,65,5,184,150,231.79,7.23,0.0
2019-10-25 13:15:00,17,11,2,761,65,5,174,146,221.75,7.0,0.0
2019-10-25 13:30:00,17,11,2,761,65,5,160,141,206.88,6.22,0.0
2019-10-25 13:45:00,17,11,2,761,65,5,137,126,198.73,5.25,0.0
2019-10-25 14:00:00,17,11,2,761,65,5,132,122,183.91,5.0,0.0
2019-10-25 14:15:00,17,11,2,761,65,5,113,117,176.31,5.0,0.0
2019-10-25 14:30:00,17,11,2,761,65,5,101,105,165.55,3.4,0.0
2019-10-25 14:45:00,17,11,2,761,65,5,88,98,152.5,2.57,0.0
2019-10-25 15:00:00,17,11,2,761,65,5,78,85,141.75,1.66,0.0
2019-10-25 15:15:00,17,11,2,761,65,5,76,75,126.3,2.4,0.0
2019-10-25 15:30:00,17,11,2,761,65,5,68,75,114.2,2.5,0.0
2019-10-25 15:45:00,17,11,2,761,65,5,65,74,112.94,1.45,0.0
2019-10-25 16:00:00,17,11,2,761,65,5,66,80,113.04,1.45,0.0
2019-10-25 16:15:00,17,11,2,761,65,5,75,84,113.13,2.5,0.0
2019-10-25 16:30:00,17,11,2,761,65,5,89,95,121.82,2.78,0.0
2019-10-25 16:45:00,17,11,2,761,65,5,89,106,132.12,2.0,0.0
2019-10-25 17:00:00,17,11,2,761,65,5,97,110,146.64,2.66,0.0
2019-10-25 17:15:00,17,11,2,761,65,5,112,127,160.4,3.0,0.0
2019-10-25 17:30:00,17,11,2,761,65,5,123,144,170.79,2.45,0.0
2019-10-25 17:45:00,17,11,2,761,65,5,126,151,181.86,2.5,0.0
2019-10-25 18:00:00,17,11,2,761,65,5,128,159,195.19,3.57,0.0
2019-10-25 18:15:00,17,11,2,761,65,5,138,161,207.36,3.45,0.0
2019-10-25 18:30:00,17,11,2,761,65,5,140,173,222.91,5.22,0.0
2019-10-25 18:45:00,17,11,2,761,65,5,145,189,232.23,5.22,0.0
2019-10-25 19:00:00,17,11,2,761,65,5,162,202,242.97,5.22,0.0
2019-10-25 19:15:00,17,11,2,761,65,5,165,214,251.54,6.0,0.0
2019-10-25 19:30:00,17,11,2,761,65,5,175,221,261.97,7.0,0.0
2019-10-25 19:45:00,17,11,2,761,65,5,181,221,275.27,7.0,0.0
2019-10-25 20:00:00,17,11,2,761,65,5,192,222,287.95,7.0,0.0
2019-10-25 20:15:00,17,11,2,761,65,5,200,226,299.33,7.78,0.0
2019-10-25 20:30:00,17,11,2,761,65,5,200,219,305.79,9.34,0.0
2019-10-25 20:45:00,17,11,2,761,65,5,214,215,306.81,9.34,0.0
2019-10-25 21:00:00,17,11,2,761,65,5,215,223,308.77,10.34,0.0
2019-10-25 21:15:00,17,11,2,761,65,5,214,227,310.41,11.89,0.0
2019-10-25 21:30:00,17,11,2,761,65,5,226,233,317.87,13.34,0.0
2019-10-25 21:45:00,17,11,2,761,65,5,246,239,324.59,12.56,0.0
2019-10-25 22:00:00,17,11,2,761,65,5,255,238,330.17,12.56,0.0
2019-10-25 22:15:00,17,11,2,761,65,5,258,239,330.37,14.11,0.0
2019-10-25 22:30:00,17,11,2,761,65,5,259,246,339.03,14.34,0.0
2019-10-25 22:45:00,17,11,2,761,65,5,272,244,348.49,15.11,0.0
2019-10-25 23:00:00,17,11,2,761,65,5,262,247,357.93,15.89,0.0
2019-10-25 23:15:00,17,11,2,761,65,5,256,253,366.02,15.89,0.0
2019-10-25 23:30:00,17,11,2,761,65,5,256,250,380.78,16.66,0.0
2019-10-25 23:45:00,17,11,2,761,65,5,252,245,388.47,15.11,0.0
2019-10-26 00:00:00,18,11,1,758,56,5,265,241,392.6,12.78,0.0
2019-10-26 00:15:00,18,11,1,758,56,5,267,237,381.02,12.78,0.0
2019-10-26 00:30:00,18,11,1,758,56,5,272,230,381.9,11.4,0.0
2019-10-26 00:45:00,18,11,1,758,56,5,266,219,375.15,9.66,0.0
2019-10-26 01:00:00,18,11,1,758,56,5,276,212,370.11,11.22,0.0
2019-10-26 01:15:00,18,11,1,758,56,5,276,212,365.46,12.0,0.0
2019-10-26 01:30:00,18,11,1,758,56,5,278,208,366.8,13.78,0.0
2019-10-26 01:45:00,18,11,1,758,56,5,277,209,368.91,16.11,0.0
2019-10-26 02:00:00,18,11,1,758,56,5,276,213,371.46,13.0,0.0
2019-10-26 02:15:00,18,11,1,758,56,5,279,212,371.65,12.5,0.0
2019-10-26 02:30:00,18,11,1,758,56,5,278,216,374.72,10.14,0.0
2019-10-26 02:45:00,18,11,1,758,56,5,282,218,376.89,9.11,0.0
2019-10-26 03:00:00,18,11,1,758,56,5,285,223,374.66,9.34,0.0
2019-10-26 03:15:00,18,11,1,758,56,5,283,222,377.41,11.0,0.0
2019-10-26 03:30:00,18,11,1,758,56,5,285,222,376.5,9.34,0.0
2019-10-26 03:45:00,18,11,1,758,56,5,285,222,372.84,10.11,0.0
2019-10-26 04:00:00,18,11,1,758,56,5,282,230,373.88,11.25,0.0
2019-10-26 04:15:00,18,11,1,758,56,5,284,222,382.43,10.57,0.0
2019-10-26 04:30:00,18,11,1,758,56,5,291,226,376.82,13.0,0.0
2019-10-26 04:45:00,18,11,1,758,56,5,301,224,382.08,13.0,0.0
2019-10-26 05:00:00,18,11,1,758,56,5,301,225,379.93,12.5,0.0
2019-10-26 05:15:00,18,11,1,758,56,5,303,224,381.61,12.57,0.0
2019-10-26 05:30:00,18,11,1,758,56,5,299,222,385.63,12.45,0.0
2019-10-26 05:45:00,18,11,1,758,56,5,297,211,387.91,13.45,0.0
2019-10-26 06:00:00,18,11,1,758,56,5,277,206,388.46,15.66,0.0
2019-10-26 06:15:00,18,11,1,758,56,5,278,203,387.0,13.5,0.0
2019-10-26 06:30:00,18,11,1,758,56,5,278,206,387.92,13.22,0.0
2019-10-26 06:45:00,18,11,1,758,56,5,284,207,385.94,14.75,0.0
2019-10-26 07:00:00,18,11,1,758,56,5,287,203,387.86,19.99,0.0
2019-10-26 07:15:00,18,11,1,758,56,5,275,196,386.18,21.75,0.0
2019-10-26 07:30:00,18,11,1,758,56,5,268,182,377.12,18.57,0.0
2019-10-26 07:45:00,18,11,1,758,56,5,263,180,369.48,19.5,0.0
2019-10-26 08:00:00,18,11,1,758,56,5,257,184,361.34,15.34,0.0
2019-10-26 08:15:00,18,11,1,758,56,5,261,186,358.47,17.0,0.0
2019-10-26 08:30:00,18,11,1,758,56,5,264,186,362.27,13.25,0.0
2019-10-26 08:45:00,18,11,1,758,56,5,259,188,371.52,14.0,0.0
2019-10-26 09:00:00,18,11,1,758,56,5,260,187,370.34,12.34,0.0
2019-10-26 09:15:00,18,11,1,758,56,5,251,189,373.83,12.5,0.0
2019-10-26 09:30:00,18,11,1,758,56,5,257,184,382.47,10.0,0.0
2019-10-26 09:45:00,18,11,1,758,56,5,256,194,377.77,9.0,0.0
2019-10-26 10:00:00,18,11,1,758,56,5,259,192,375.87,9.0,0.0
2019-10-26 10:15:00,18,11,1,758,56,5,265,192,378.57,6.86,0.0
2019-10-26 10:30:00,18,11,1,758,56,5,270,195,379.44,9.0,0.0
2019-10-26 10:45:00,18,11,1,758,56,5,277,194,374.92,8.4,0.0
2019-10-26 11:00:00,18,11,1,758,56,5,270,197,370.63,8.0,0.0
2019-10-26 11:15:00,18,11,1,758,56,5,270,208,374.88,7.2,0.0
2019-10-26 11:30:00,18,11,1,758,56,5,267,206,371.59,7.0,0.0
2019-10-26 11:45:00,18,11,1,758,56,5,258,219,370.84,10.78,0.0
2019-10-26 12:00:00,18,11,1,758,56,5,264,221,365.07,10.78,0.0
2019-10-26 12:15:00,18,11,1,758,56,5,261,221,364.26,11.0,0.0
2019-10-26 12:30:00,18,11,1,758,56,5,255,217,373.65,12.0,0.0
2019-10-26 12:45:00,18,11,1,758,56,5,242,214,372.7,13.0,0.0
2019-10-26 13:00:00,18,11,1,758,56,5,238,209,367.84,13.34,0.0
2019-10-26 13:15:00,18,11,1,758,56,5,228,203,365.04,14.0,0.0
2019-10-26 13:30:00,18,11,1,758,56,5,228,203,357.94,12.66,0.0
2019-10-26 13:45:00,18,11,1,758,56,5,216,209,346.91,11.34,0.0
2019-10-26 14:00:00,18,11,1,758,56,5,207,208,335.27,15.45,0.0
2019-10-26 14:15:00,18,11,1,758,56,5,194,219,309.71,14.89,0.0
2019-10-26 14:30:00,18,11,1,758,56,5,194,218,295.31,15.11,0.0
2019-10-26 14:45:00,18,11,1,758,56,5,198,214,280.88,16.89,0.0
2019-10-26 15:00:00,18,11,1,758,56,5,198,219,271.59,15.56,0.0
2019-10-26 15:15:00,18,11,1,758,56,5,201,226,262.48,21.89,0.0
2019-10-26 15:30:00,18,11,1,758,56,5,213,237,269.98,24.11,0.0
2019-10-26 15:45:00,18,11,1,758,56,5,233,247,279.27,25.56,0.0
2019-10-26 16:00:00,18,11,1,758,56,5,248,259,284.52,29.34,0.0
2019-10-26 16:15:00,18,11,1,758,56,5,262,272,292.51,31.78,0.0
2019-10-26 16:30:00,18,11,1,758,56,5,283,278,306.32,33.22,0.0
2019-10-26 16:45:00,18,11,1,758,56,5,293,287,315.29,33.34,0.0
2019-10-26 17:00:00,18,11,1,758,56,5,295,294,324.84,38.11,0.0
2019-10-26 17:15:00,18,11,1,758,56,5,309,303,332.09,42.11,0.0
2019-10-26 17:30:00,18,11,1,758,56,5,313,302,336.38,45.66,0.0
