Month,Device,Place,BannerType,QueryType,TargetingType,Shows,Clicks,Cost,Conversions
7/1/2021,Desktop,Networks,text,none,Phrase,25986305,14054,685547,52
7/1/2021,Desktop,Networks,text,none,Retargeting,3281353,1465,105064,26
7/1/2021,Desktop,Search,text,Brand,Phrase,54194,8947,923259,663
7/1/2021,Desktop,Search,text,Competitor,Phrase,63207,2604,802732,64
7/1/2021,Desktop,Search,text,Other,Phrase,78707,3667,1644560,128
7/1/2021,Mobile,Networks,text,none,Phrase,8698780,64606,997827,74
7/1/2021,Mobile,Networks,text,none,Retargeting,438860,3681,88142,20
7/1/2021,Mobile,Search,text,Brand,Phrase,9373,3175,289016,222
7/1/2021,Mobile,Search,text,Competitor,Phrase,19967,829,305466,25
7/1/2021,Mobile,Search,text,Other,Phrase,30300,1179,523061,34
7/1/2021,Desktop,Networks,text,none,Phrase,3315447,4975,167026,13
7/1/2021,Desktop,Networks,text,none,Retargeting,2779,1,10,0
7/1/2021,Desktop,Search,text,Brand,Phrase,14661,5381,749950,308
7/1/2021,Desktop,Search,text,Competitor,Phrase,4636,135,53164,6
7/1/2021,Desktop,Search,text,Other,Phrase,86561,5002,2320037,179
7/1/2021,Mobile,Networks,text,none,Phrase,97941,574,8906,1
7/1/2021,Mobile,Networks,text,none,Retargeting,476,3,13,0
7/1/2021,Mobile,Search,text,Brand,Phrase,2723,1195,248652,93
7/1/2021,Mobile,Search,text,Competitor,Phrase,1714,42,20304,2
7/1/2021,Mobile,Search,text,Other,Phrase,32719,1257,620212,46
7/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
7/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
7/1/2021,Desktop,Search,text,Brand,Phrase,63095,19231,1743041,1681
7/1/2021,Desktop,Search,text,Competitor,Phrase,111431,4753,2643975,67
7/1/2021,Desktop,Search,text,Other,Phrase,156788,8380,5198173,190
7/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
7/1/2021,Mobile,Search,text,Brand,Phrase,38251,9863,806940,361
7/1/2021,Mobile,Search,text,Competitor,Phrase,40947,1484,927502,16
7/1/2021,Mobile,Search,text,Other,Phrase,78683,4062,2737265,51
7/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
7/1/2021,Desktop,Networks,text,none,Retargeting,1777907,2794,317027,32
7/1/2021,Desktop,Search,text,Brand,Phrase,110375,26671,2273354,1051
7/1/2021,Desktop,Search,text,Competitor,Phrase,249563,6361,1214230,126
7/1/2021,Desktop,Search,text,Other,Phrase,452528,19073,2806604,434
7/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
7/1/2021,Mobile,Networks,text,none,Retargeting,389010,2563,90905,13
7/1/2021,Mobile,Search,text,Brand,Phrase,24712,5953,538159,276
7/1/2021,Mobile,Search,text,Competitor,Phrase,70869,1822,230596,53
7/1/2021,Mobile,Search,text,Other,Phrase,186756,5976,799782,94
7/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
7/1/2021,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
7/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
7/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
7/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
7/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2021,Desktop,Networks,cpc_video,none,Retargeting,15421,88,6687,2
8/1/2021,Mobile,Networks,cpc_video,none,Retargeting,353,6,104,0
8/1/2021,Desktop,Networks,image_ad,none,Phrase,911662,584,17317,13
8/1/2021,Desktop,Networks,image_ad,none,Retargeting,6084345,14743,920899,41
8/1/2021,Mobile,Networks,image_ad,none,Phrase,54411,1135,3753,1
8/1/2021,Mobile,Networks,image_ad,none,Retargeting,4733679,62697,1500732,45
8/1/2021,Desktop,Networks,image_ad,none,Phrase,7071,6,106,0
8/1/2021,Desktop,Networks,image_ad,none,Retargeting,2306,4,207,0
8/1/2021,Mobile,Networks,image_ad,none,Phrase,5369,111,891,0
8/1/2021,Mobile,Networks,image_ad,none,Retargeting,446,7,72,0
8/1/2021,Desktop,Networks,image_ad,none,Phrase,118875,132,3415,0
8/1/2021,Desktop,Networks,image_ad,none,Retargeting,1833,0,0,0
8/1/2021,Mobile,Networks,image_ad,none,Phrase,1865,24,175,0
8/1/2021,Mobile,Networks,image_ad,none,Retargeting,34,3,9,0
8/1/2021,Desktop,Networks,image_ad,none,Phrase,4057977,5767,176833,27
8/1/2021,Desktop,Networks,image_ad,none,Retargeting,451039,634,47648,5
8/1/2021,Mobile,Networks,image_ad,none,Phrase,1394750,18899,124115,7
8/1/2021,Mobile,Networks,image_ad,none,Retargeting,61016,893,11756,5
8/1/2021,Desktop,Search,mcbanner,Brand,Phrase,22300,40,25577,9
8/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,8493,16,12693,0
8/1/2021,Desktop,Search,mcbanner,Other,Phrase,35786,94,76895,10
8/1/2021,Mobile,Search,mcbanner,Brand,Phrase,41,0,0,0
8/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,8,0,0,0
8/1/2021,Mobile,Search,mcbanner,Other,Phrase,106,0,0,0
8/1/2021,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
8/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
8/1/2021,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
8/1/2021,Desktop,Search,mcbanner,Brand,Phrase,26173,33,33558,1
8/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,25286,49,47302,3
8/1/2021,Desktop,Search,mcbanner,Other,Phrase,7963,13,10844,1
8/1/2021,Mobile,Search,mcbanner,Brand,Phrase,36,0,0,0
8/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,59,0,0,0
8/1/2021,Mobile,Search,mcbanner,Other,Phrase,29,0,0,0
8/1/2021,Desktop,Search,mcbanner,Brand,Phrase,3726,3,900,1
8/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,71100,32,7687,0
8/1/2021,Desktop,Search,mcbanner,Other,Phrase,3924,6,2288,1
8/1/2021,Mobile,Search,mcbanner,Brand,Phrase,2,0,0,0
8/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,5,0,0,0
8/1/2021,Mobile,Search,mcbanner,Other,Phrase,10,0,0,0
8/1/2021,Desktop,Search,mcbanner,Brand,Phrase,55783,79,144731,8
8/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,24151,91,107035,1
8/1/2021,Desktop,Search,mcbanner,Other,Phrase,144465,308,340921,18
8/1/2021,Mobile,Search,mcbanner,Brand,Phrase,180,0,0,0
8/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,132,2,1637,0
8/1/2021,Mobile,Search,mcbanner,Other,Phrase,901,2,1352,0
8/1/2021,Desktop,Search,text,Brand,Phrase,122733,18785,1879735,724
8/1/2021,Desktop,Search,text,Competitor,Phrase,0,0,0,0
8/1/2021,Desktop,Search,text,Other,Phrase,19,6,965,0
8/1/2021,Mobile,Search,text,Brand,Phrase,29218,5851,608269,318
8/1/2021,Mobile,Search,text,Competitor,Phrase,0,0,0,0
8/1/2021,Mobile,Search,text,Other,Phrase,15,0,0,0
8/1/2021,Desktop,Networks,text,none,Phrase,14788742,63586,2767216,137
8/1/2021,Desktop,Networks,text,none,Retargeting,13674186,1510,165330,7
8/1/2021,Desktop,Search,text,Brand,Phrase,330002,38478,3100914,1231
8/1/2021,Desktop,Search,text,Competitor,Phrase,254073,6620,2762972,161
8/1/2021,Desktop,Search,text,Other,Phrase,403740,33320,13531916,818
8/1/2021,Mobile,Networks,text,none,Phrase,140606,1725,19838,26
8/1/2021,Mobile,Networks,text,none,Retargeting,978545,3452,126933,3
8/1/2021,Mobile,Search,text,Brand,Phrase,449332,11016,956331,592
8/1/2021,Mobile,Search,text,Competitor,Phrase,79938,2864,1481233,70
8/1/2021,Mobile,Search,text,Other,Phrase,247561,18022,5854395,629
8/1/2021,Desktop,Networks,text,none,Phrase,48024235,20680,693653,60
8/1/2021,Desktop,Networks,text,none,Retargeting,8670214,2303,152875,31
8/1/2021,Desktop,Search,text,Brand,Phrase,42569,9990,951404,750
8/1/2021,Desktop,Search,text,Competitor,Phrase,75172,3142,693536,83
8/1/2021,Desktop,Search,text,Other,Phrase,88028,4712,2130362,152
8/1/2021,Mobile,Networks,text,none,Phrase,15691241,88904,1152186,85
8/1/2021,Mobile,Networks,text,none,Retargeting,960151,6625,149653,29
8/1/2021,Mobile,Search,text,Brand,Phrase,12145,3518,225585,273
8/1/2021,Mobile,Search,text,Competitor,Phrase,28274,1650,398328,28
8/1/2021,Mobile,Search,text,Other,Phrase,32779,1416,678113,59
8/1/2021,Desktop,Networks,text,none,Phrase,4117337,4634,160075,14
8/1/2021,Desktop,Networks,text,none,Retargeting,8835,2,47,0
8/1/2021,Desktop,Search,text,Brand,Phrase,12630,4279,644837,295
8/1/2021,Desktop,Search,text,Competitor,Phrase,16416,215,56276,3
8/1/2021,Desktop,Search,text,Other,Phrase,131739,6324,1911996,120
8/1/2021,Mobile,Networks,text,none,Phrase,178852,1173,16693,2
8/1/2021,Mobile,Networks,text,none,Retargeting,1270,7,92,0
8/1/2021,Mobile,Search,text,Brand,Phrase,3648,1149,261782,96
8/1/2021,Mobile,Search,text,Competitor,Phrase,8528,67,15999,0
8/1/2021,Mobile,Search,text,Other,Phrase,56574,1773,609176,31
8/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
8/1/2021,Desktop,Networks,text,none,Retargeting,1657021,1491,64528,5
8/1/2021,Desktop,Search,text,Brand,Phrase,61549,19393,1862027,1291
8/1/2021,Desktop,Search,text,Competitor,Phrase,92942,5323,1539182,32
8/1/2021,Desktop,Search,text,Other,Phrase,164399,9234,3721130,97
8/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
8/1/2021,Mobile,Networks,text,none,Retargeting,548077,2472,87857,1
8/1/2021,Mobile,Search,text,Brand,Phrase,38608,9676,972742,169
8/1/2021,Mobile,Search,text,Competitor,Phrase,34868,1828,729630,5
8/1/2021,Mobile,Search,text,Other,Phrase,70604,3580,1746884,21
8/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
8/1/2021,Desktop,Networks,text,none,Retargeting,896663,1898,148637,10
8/1/2021,Desktop,Search,text,Brand,Phrase,109634,25680,2283595,1106
8/1/2021,Desktop,Search,text,Competitor,Phrase,192022,6443,888009,124
8/1/2021,Desktop,Search,text,Other,Phrase,327545,15048,2738943,374
8/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
8/1/2021,Mobile,Networks,text,none,Retargeting,162132,1204,28716,7
8/1/2021,Mobile,Search,text,Brand,Phrase,28042,6177,603272,312
8/1/2021,Mobile,Search,text,Competitor,Phrase,64657,2147,248709,23
8/1/2021,Mobile,Search,text,Other,Phrase,139487,4824,758256,94
8/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
8/1/2021,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
8/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Desktop,Networks,cpc_video,none,Retargeting,7902,40,3260,1
9/1/2021,Mobile,Networks,cpc_video,none,Retargeting,458,8,171,0
9/1/2021,Desktop,Networks,image_ad,none,Phrase,4715445,2949,94279,14
9/1/2021,Desktop,Networks,image_ad,none,Retargeting,4277294,12604,767829,32
9/1/2021,Mobile,Networks,image_ad,none,Phrase,461582,17452,48748,6
9/1/2021,Mobile,Networks,image_ad,none,Retargeting,3605885,46644,817461,25
9/1/2021,Desktop,Networks,image_ad,none,Phrase,7076,11,238,0
9/1/2021,Desktop,Networks,image_ad,none,Retargeting,2220,7,261,0
9/1/2021,Mobile,Networks,image_ad,none,Phrase,23528,309,2864,0
9/1/2021,Mobile,Networks,image_ad,none,Retargeting,1630,42,404,0
9/1/2021,Desktop,Networks,image_ad,none,Phrase,34170,64,808,0
9/1/2021,Mobile,Networks,image_ad,none,Phrase,118287,1769,14785,1
9/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,1
9/1/2021,Desktop,Networks,image_ad,none,Retargeting,327742,406,32423,3
9/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
9/1/2021,Mobile,Networks,image_ad,none,Retargeting,86148,963,17603,3
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,17723,21,14748,1
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,12553,45,37422,1
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,52122,152,129192,1
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,30,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,17,0,0,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,125,0,0,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,27341,31,11005,0
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,66391,212,75342,0
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,20674,47,17026,1
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,39,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,130,0,0,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,39,1,532,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,2386,3,1929,0
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,642,0,0,0
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,10670,11,6431,0
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,3,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,3,0,0,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,19,0,0,0
9/1/2021,Desktop,Search,mcbanner,Brand,Phrase,36975,62,100174,3
9/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,19971,100,111235,4
9/1/2021,Desktop,Search,mcbanner,Other,Phrase,106016,305,302016,18
9/1/2021,Mobile,Search,mcbanner,Brand,Phrase,97,0,0,0
9/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,91,1,1075,0
9/1/2021,Mobile,Search,mcbanner,Other,Phrase,376,0,0,0
9/1/2021,Desktop,Search,text,Brand,Phrase,166349,23964,2294225,237
9/1/2021,Desktop,Search,text,Competitor,Phrase,142603,3826,720361,14
9/1/2021,Desktop,Search,text,Other,Phrase,13072,663,186590,8
9/1/2021,Mobile,Search,text,Brand,Phrase,35088,6369,539300,48
9/1/2021,Mobile,Search,text,Competitor,Phrase,46001,1196,235109,4
9/1/2021,Mobile,Search,text,Other,Phrase,6540,245,73093,6
9/1/2021,Desktop,Networks,text,none,Phrase,39480907,33299,897222,244
9/1/2021,Desktop,Networks,text,none,Retargeting,8066656,972,120796,1
9/1/2021,Desktop,Search,text,Brand,Phrase,292490,31581,3138224,1251
9/1/2021,Desktop,Search,text,Competitor,Phrase,193479,6706,2172238,120
9/1/2021,Desktop,Search,text,Other,Phrase,426536,33042,10417306,729
9/1/2021,Mobile,Networks,text,none,Phrase,431771,18275,65224,35
9/1/2021,Mobile,Networks,text,none,Retargeting,524245,1897,68603,1
9/1/2021,Mobile,Search,text,Brand,Phrase,378275,9755,1154432,571
9/1/2021,Mobile,Search,text,Competitor,Phrase,74391,2210,915697,37
9/1/2021,Mobile,Search,text,Other,Phrase,217750,15451,5889590,542
9/1/2021,Desktop,Networks,text,none,Phrase,215900882,72152,2033199,165
9/1/2021,Desktop,Networks,text,none,Retargeting,8643114,2306,133638,14
9/1/2021,Desktop,Search,text,Brand,Phrase,99058,16255,1067838,449
9/1/2021,Desktop,Search,text,Competitor,Phrase,96216,6002,651320,39
9/1/2021,Desktop,Search,text,Other,Phrase,97172,5825,1116433,121
9/1/2021,Mobile,Networks,text,none,Phrase,7634986,67615,651495,108
9/1/2021,Mobile,Networks,text,none,Retargeting,491873,4243,66732,18
9/1/2021,Mobile,Search,text,Brand,Phrase,46519,7600,247853,148
9/1/2021,Mobile,Search,text,Competitor,Phrase,29642,1235,185759,10
9/1/2021,Mobile,Search,text,Other,Phrase,32911,1410,350992,37
9/1/2021,Desktop,Networks,text,none,Phrase,1501075,2366,41141,4
9/1/2021,Desktop,Search,text,Brand,Phrase,119334,22903,850699,398
9/1/2021,Desktop,Search,text,Competitor,Phrase,14692,399,52496,7
9/1/2021,Desktop,Search,text,Other,Phrase,209131,15718,2038634,175
9/1/2021,Mobile,Networks,text,none,Phrase,4248030,30848,233007,1
9/1/2021,Mobile,Search,text,Brand,Phrase,47152,11132,276374,135
9/1/2021,Mobile,Search,text,Competitor,Phrase,6866,81,15284,2
9/1/2021,Mobile,Search,text,Other,Phrase,71516,3875,473222,53
9/1/2021,Desktop,Networks,text,none,Retargeting,6583671,5749,207355,0
9/1/2021,Desktop,Search,text,Brand,Phrase,77649,19405,1779679,0
9/1/2021,Desktop,Search,text,Competitor,Phrase,36557,2454,521304,0
9/1/2021,Desktop,Search,text,Other,Phrase,229136,16720,4004948,0
9/1/2021,Mobile,Networks,text,none,Retargeting,1033673,4821,160806,0
9/1/2021,Mobile,Search,text,Brand,Phrase,32447,9135,726873,0
9/1/2021,Mobile,Search,text,Competitor,Phrase,12141,570,240797,0
9/1/2021,Mobile,Search,text,Other,Phrase,76971,4719,2242538,0
9/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
9/1/2021,Desktop,Networks,text,none,Retargeting,874251,1661,130105,19
9/1/2021,Desktop,Search,text,Brand,Phrase,130275,25583,2614707,1012
9/1/2021,Desktop,Search,text,Competitor,Phrase,233806,9686,978240,107
9/1/2021,Desktop,Search,text,Other,Phrase,313996,13711,2187431,314
9/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
9/1/2021,Mobile,Networks,text,none,Retargeting,193240,1253,34734,6
9/1/2021,Mobile,Search,text,Brand,Phrase,32045,6582,661949,321
9/1/2021,Mobile,Search,text,Competitor,Phrase,71540,1984,197464,31
9/1/2021,Mobile,Search,text,Other,Phrase,133225,4680,572311,87
9/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
9/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,cpc_video,none,Retargeting,0,0,0,0
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,189564,122,2265,0
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,1046286,7249,66650,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,2735908,2622,79078,1
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,4118293,10814,772441,6
10/1/2021,Mobile,Networks,image_ad,none,Phrase,1181040,12066,133129,3
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,2719212,30844,852873,13
10/1/2021,Desktop,Networks,image_ad,none,Phrase,25198,24,631,0
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,3279,11,388,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,28525,331,3125,1
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,3646,63,1017,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,327450,320,8322,0
10/1/2021,Mobile,Networks,image_ad,none,Phrase,5031,88,851,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
10/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,1
10/1/2021,Desktop,Networks,image_ad,none,Retargeting,24824,29,2013,5
10/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,1
10/1/2021,Mobile,Networks,image_ad,none,Retargeting,3994,40,954,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,17536,32,20016,0
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,10610,44,44909,0
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,45042,192,183391,3
10/1/2021,Mobile,Search,mcbanner,Brand,Phrase,27,0,0,0
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,55,0,0,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,187,1,789,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,47282,44,12631,0
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,31743,56,15752,0
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,15844,76,24697,0
10/1/2021,Mobile,Search,mcbanner,Brand,Phrase,28,0,0,0
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,147,0,0,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,37,0,0,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,1548,2,1179,0
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,1081,4,2313,0
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,13659,75,59719,1
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,2,0,0,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,42,0,0,0
10/1/2021,Desktop,Search,mcbanner,Brand,Phrase,385,0,0,1
10/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,447,3,3505,1
10/1/2021,Desktop,Search,mcbanner,Other,Phrase,1227,4,4279,2
10/1/2021,Mobile,Search,mcbanner,Brand,Phrase,3,0,0,0
10/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,5,0,0,0
10/1/2021,Mobile,Search,mcbanner,Other,Phrase,3,0,0,0
10/1/2021,Desktop,Networks,text,none,Retargeting,957456,531,10351,0
10/1/2021,Desktop,Search,text,Brand,Phrase,156952,19334,2266365,79
10/1/2021,Desktop,Search,text,Competitor,Phrase,56111,1283,316659,9
10/1/2021,Desktop,Search,text,Other,Phrase,29682,1203,488333,16
10/1/2021,Mobile,Networks,text,none,Retargeting,882732,4260,39667,0
10/1/2021,Mobile,Search,text,Brand,Phrase,45450,7041,884337,27
10/1/2021,Mobile,Search,text,Competitor,Phrase,21646,425,110426,0
10/1/2021,Mobile,Search,text,Other,Phrase,16477,428,215916,2
10/1/2021,Desktop,Networks,text,none,Phrase,77350036,104655,1531203,64
10/1/2021,Desktop,Networks,text,none,Retargeting,8710344,1947,257550,0
10/1/2021,Desktop,Search,text,Brand,Phrase,347901,20426,2511720,944
10/1/2021,Desktop,Search,text,Competitor,Phrase,125469,3298,1486391,117
10/1/2021,Desktop,Search,text,Other,Phrase,303715,26231,10471531,726
10/1/2021,Mobile,Networks,text,none,Phrase,6184879,38151,496589,34
10/1/2021,Mobile,Networks,text,none,Retargeting,944479,2918,139908,0
10/1/2021,Mobile,Search,text,Brand,Phrase,536936,10116,1204599,505
10/1/2021,Mobile,Search,text,Competitor,Phrase,71038,2241,1114788,60
10/1/2021,Mobile,Search,text,Other,Phrase,204395,15834,5058400,532
10/1/2021,Desktop,Networks,text,none,Phrase,90806098,53473,1526319,50
10/1/2021,Desktop,Networks,text,none,Retargeting,6636488,2241,100264,8
10/1/2021,Desktop,Search,text,Brand,Phrase,73988,9448,1035430,239
10/1/2021,Desktop,Search,text,Competitor,Phrase,89183,3765,1263405,18
10/1/2021,Desktop,Search,text,Other,Phrase,135724,7616,2780227,107
10/1/2021,Mobile,Networks,text,none,Phrase,3836391,23027,262216,81
10/1/2021,Mobile,Networks,text,none,Retargeting,510766,5797,78743,6
10/1/2021,Mobile,Search,text,Brand,Phrase,22867,4576,313454,74
10/1/2021,Mobile,Search,text,Competitor,Phrase,59924,2053,698207,4
10/1/2021,Mobile,Search,text,Other,Phrase,74556,3034,1341483,24
10/1/2021,Desktop,Networks,text,none,Phrase,12152918,11455,317569,5
10/1/2021,Desktop,Search,text,Brand,Phrase,126157,19121,980392,394
10/1/2021,Desktop,Search,text,Competitor,Phrase,8539,335,60512,4
10/1/2021,Desktop,Search,text,Other,Phrase,142826,11788,1713880,162
10/1/2021,Mobile,Networks,text,none,Phrase,700348,4097,35241,0
10/1/2021,Mobile,Search,text,Brand,Phrase,58943,13453,333763,160
10/1/2021,Mobile,Search,text,Competitor,Phrase,3959,66,16263,3
10/1/2021,Mobile,Search,text,Other,Phrase,69415,4607,668385,55
10/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
10/1/2021,Desktop,Networks,text,none,Retargeting,4609042,5931,152999,5
10/1/2021,Desktop,Search,text,Brand,Phrase,55574,18274,1842766,1077
10/1/2021,Desktop,Search,text,Competitor,Phrase,32878,1447,409265,8
10/1/2021,Desktop,Search,text,Other,Phrase,139932,9517,2754696,114
10/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
